,msg_id,date,name,rating,msg_review
135,chzdsuhnmg9ns0vjq0fnsur0evlyslj3eae,3 bulan lalu,home buddy,5 bintang,air terjunnya sangat indah  warna airnya hijau tosca  enak buat berenang karena airnya sangat sejuk dan bersih  ada penyewaan ban  k  dan pelampung  k  buat yang tidak mahir berenang  kedalaman kolam bervariasi  ada yang m   m
136,chddsuhnmg9ns0vjq0fnsur0eg9towdbrrab,3 bulan lalu,kaspar bamberg,5 bintang,tempat yang bagus    sepertinya tidak terlalu dikenal turis  ketika kami pergi  kami adalah satu satunya turis di antara banyak penduduk setempat  saya rasa itu sebabnya harganya juga sangat murah
137,chddsuhnmg9ns0vjq0fnsur0m0tmrhd3rrab,3 bulan lalu,nana hernawati,5 bintang,bagus
138,chddsuhnmg9ns0vjq0fnsur0bkxqahlrrrab,3 bulan lalu,mulyani mulyani,5 bintang,lokasi gampang dijangkau  mobil pribadi bisa masuk hingga parkiran yang cuma berjarak skitar  m dari objek wisata sungai mudal  pemandangan asri  bersih  terawat dan murah  pelayanan ramah  tiket masuk dewasa k  parkir mobil hanya k
139,chddsuhnmg9ns0vjq0fnsur0bux1qjbnrrab,3 bulan lalu,fiqri prastya,4 bintang,asik buat maen aer    tp buat anak kecil kurang rekomen ya     air nya bnar sejuk dingin
140,chddsuhnmg9ns0vjq0fnsun0ddzlow93rrab,3 bulan lalu,home stay babe adem ayem,5 bintang,tempatnya bersih pelayanan ramah tiket sangat murah pokoknya harus rekomendasi deh
141,chddsuhnmg9ns0vjq0fnsun0ms1iav9rrrab,3 bulan lalu,puspa camelia,5 bintang,jalanan mulus tapi nanjak poll  usahakan kendaraan dalam kondisi fit  rem berfungsi dengan baik  fasilitas lengkap  sungai bersih  biru  jernih  sesuai harapan
142,chddsuhnmg9ns0vjq0fnsun0zzv2yl9nrrab,3 bulan lalu,yayasaraa,5 bintang,tolong tambahin dong ikannya yang kecil  soalnya dah gede sekarang jadi geli wkwkk
143,chddsuhnmg9ns0vjq0fnsun0dmyzujh3rrab,3 bulan lalu,tri lestari,5 bintang,taman sungai mudal menjadi pilihan liburan disaat weekend memberikan kesegaran setelah lelah bekerja   air sungai sangat jernih  disini juga terdengar gemercik air yang sangat segar
144,chddsuhnmg9ns0vjq0fnsun0cgzqx2l3rrab,3 bulan lalu,mardiyah yudiati,5 bintang,tempat sangat indah   dengan air terjun susun
145,chddsuhnmg9ns0vjq0fnsun0dwvtmxdbrrab,3 bulan lalu,goim transmojo rental,5 bintang,suasananya joss banget buat wisata  dan pemandangan air terjun sangat bagus
146,chzdsuhnmg9ns0vjq0fnsun1bzr5wlnneae,3 bulan lalu,ulyana tr,5 bintang,ademmm bangett  murah meriah
147,chzdsuhnmg9ns0vjq0fnsun0cexxq0x3eae,3 bulan lalu,mario carlos,4 bintang,sudah banyak perapihan  yg buat pengunjung nyaman  tp untuk yg suka alami  kurang puas banyak tangga  gak berasa tantangannya
148,chddsuhnmg9ns0vjq0fnsun0c1bdctvnrrab,3 bulan lalu,arie oosterhof,5 bintang,tempat yang bagus untuk berekreasi di kolam di antara air terjun  tangga yang mudah diakses untuk naik turun di sepanjang air  terdapat juga kolam renang terpisah untuk anak kecil
149,chzdsuhnmg9ns0vjq0fnsuromzvuugnbeae,3 bulan lalu,eka fitriati,4 bintang,tempat wisata yang cocok utk klrga   sejuuk   bersiih dan nyaman
150,chzdsuhnmg9ns0vjq0fnsuroetluuefreae,3 bulan lalu,min kurniati,5 bintang,full sih waktu kesana  motor sempet nggak kuat dan harus naik ojek hihi  but so far so good   baguuss tempatnya
151,chzdsuhnmg9ns0vjq0fnsuromgvmuejbeae,3 bulan lalu,eko pribadi (didu),4 bintang,ini seperti surga  pastikan untuk membawa pakaian dan berenang di sini agar menyegarkan
152,chzdsuhnmg9ns0vjq0fnsuroehrlbuzreae,3 bulan lalu,sri asih,5 bintang,sungainya jernih   tempat asri dan sejuk  hiddem gem  htm k  ok mantap
153,chzdsuhnmg9ns0vjq0fnsuroaxbeu0xreae,3 bulan lalu,zildan,2 bintang,tempatnya keren
154,chzdsuhnmg9ns0vjq0fnsuroa3ryallreae,3 bulan lalu,defdae icha nugroho,5 bintang,tempat liburan yang menyenangkan bisa berendam dan berenang  pemandangannya bagus
155,chzdsuhnmg9ns0vjq0fnsurobuxlr1rbeae,4 bulan lalu,nerizal rasyid,5 bintang,liburan ke jogyakarta kali ini  kami bermain air di ekowisata sungai mudal  tempat nya keren  petugas nya ramah   ramah  tiket nya murah sudah free kamar ganti    kamar mandi  saat ke sana sedikit gerimis  jd licin    harus hati   hati saat
156,chzdsuhnmg9ns0vjq0fnsunoazkyeev3eae,4 bulan lalu,yunita sariii,4 bintang,airnya dingin
157,chddsuhnmg9ns0vjq0fnsunoazdivw53rrab,4 bulan lalu,tri suryanto,5 bintang,tempat yang bagus
158,chddsuhnmg9ns0vjq0fnsunod195b19rrrab,4 bulan lalu,yulia yuliati,5 bintang,tempatnya sejuk  pemandangannya juga indah  bikin betah deh kalau ga inget waktu udah sore mungkin ga buru pulang
159,chzdsuhnmg9ns0vjq0fnsunocfpyruxneae,4 bulan lalu,amelia alfi nurjanah,5 bintang,bagus polll  air nya sejernih ituuuu  hanya saja akses kesananya sangat menanjak jalannya tapii terbayarkan dengan kebagusan sungai mudall
160,chzdsuhnmg9ns0vjq0fnsunocgz5nupbeae,4 bulan lalu,shandy_cah_clereng kulon progo (shandy),5 bintang,salah satu tempat ekowisata sungai mudal termasuk  tempat wisata menoreh    view pemandangan nya bagus   dan serta mata air nya segar   pokoknya bagus dan recommend soal pelayanan nya jangan di tanya    soal penilaian 
161,chddsuhnmg9ns0vjq0fnsunodvpmti1nrrab,4 bulan lalu,alhafzal,5 bintang,luar biasa dan indah
162,chddsuhnmg9ns0vjq0fnsunongzqctbrrrab,4 bulan lalu,teguh tri raharja,5 bintang,mobil harus sehat
163,chddsuhnmg9ns0vjq0fnsunox3yyv3rbrrab,4 bulan lalu,zahrotus surur,5 bintang,sampe sana jam   pdhl bukanya jam   tapi sama petugasnya diperbolehkan masuk  alhamdulillah
164,chddsuhnmg9ns0vjq0fnsunodnytrzf3rrab,4 bulan lalu,reny yuanita,5 bintang,tempat wisata alam yang sangat indah  sungai air terjun yang sangat menakjubkan  tata ruang yang apik dan rapi  adem sejuk dan nyaman  sekali kesana pasti akan ingin kesana lagi
165,chzdsuhnmg9ns0vjq0fnsunocm9yzlr3eae,4 bulan lalu,sebastian yogyakarta tours,4 bintang,tempat yang indah untuk menghabiskan waktu bersama keluarga dan teman  airnya jernih  banyak perkebunan  air dan udaranya segar  banyak staf yang menjaga dan merawat pengunjung   hal yang perlu diperbaiki adalah kebersihan toilet
166,chzdsuhnmg9ns0vjq0fnsunoanzxzehbeae,4 bulan lalu,rachmat amiaji,4 bintang,obyek wisata sungai mudal  lebih tepatnya air terjun ini  bukan sungai  tempatnya masih cukup asri  walaupun banyak pengunjung di hari libur  bisa berenang juga bagi yang berminat  untuk mencapai puncak paling atas dibutuhkan tenaga yang
167,chddsuhnmg9ns0vjq0fnsunonne2qmdrrrab,4 bulan lalu,dipi rohmatulloh,5 bintang,adem  nyaman   dan basah     hidden gems sekali
168,chddsuhnmg9ns0vjq0fnsunom091ahbbrrab,4 bulan lalu,eko prasetyo,5 bintang,tempat yang bagus untuk mereka yang suka petualangan
169,chddsuhnmg9ns0vjq0fnsunoeesytmpbrrab,4 bulan lalu,ramadan d.h,4 bintang,pemandangan bagus  air jernih  terawat harga makanan murah murah  tapi tolong kamar mandi ganti atau untuk bab diperbanyak  karena kemarin saya kesana ngantri banget
170,chzdsuhnmg9ns0vjq0fnsunoae5tz1breae,4 bulan lalu,pramudya arya,5 bintang,tempatnya bagus  lokasinya memang agak menanjak untuk aksesnya   cocok untuk liburan dengan nuansa alam
171,chzdsuhnmg9ns0vjq0fnsunooeplykxreae,4 bulan lalu,alwi rohman,5 bintang,nggonnya sangat bagus
172,chzdsuhnmg9ns0vjq0fnsunome51t0p3eae,4 bulan lalu,tambah agung,5 bintang,tempat yang nyaman buat liburan
173,chddsuhnmg9ns0vjq0fnsunome9hmnrrrrab,4 bulan lalu,fadila damayati,5 bintang,sejauh ini ga pernah mengecewakan  orangnya juga ramah ga kebanyakan larangan wkw
174,chzdsuhnmg9ns0vjq0fnsunod05lnet3eae,4 bulan lalu,khairul ikhwan,5 bintang,airnya jernih  dingin segar  kalau mau di kolam yg  meter masuknya dari gate  aja biar lebih dekat
175,chzdsuhnmg9ns0vjq0fnsuqxz19xzwf3eae,4 bulan lalu,moniekvidia pramestri,5 bintang,bagus banget tempatnya  bersih  dan petugasnya banyak  ramah dan informatif
176,chddsuhnmg9ns0vjq0fnsuqxmlp5bxhrrrab,4 bulan lalu,didy rosyadi,5 bintang,sudah  kali ke sini puas banget
177,chzdsuhnmg9ns0vjq0fnsuqxnmz1t0tbeae,4 bulan lalu,yuvita andriani kusumadewi,5 bintang,gud view nya  kolamnya pun banyak dengan berbagai kedalaman  kolam utamanya ada di paling bawah jauh bikin capek  worth it kalau mau liburan di tempat yg alam gitu karena di dekat wisata ini pun berjejer wisata alam lainnya
178,chzdsuhnmg9ns0vjq0fnsuqxlw9ytwzreae,4 bulan lalu,muh najib,5 bintang,lokasi wisata air yang dikelola dengan baik  harga masuk dan fasilitas yg sangat murah dan berkualitas htm    
179,chddsuhnmg9ns0vjq0fnsuqxaxj5zddrrrab,4 bulan lalu,heri slamet santosa,4 bintang,tempat nyaman
180,chzdsuhnmg9ns0vjq0fnsuqxb3flm2vbeae,4 bulan lalu,hadinata k,4 bintang,tempat nya sejuk  indah tapi saran si jangan kesini saat libur nasional krn sangat ramai pengunjung
181,chddsuhnmg9ns0vjq0fnsuqxz3zlcwtbrrab,4 bulan lalu,ibnu muslimin,5 bintang,tempat yang sangat indah  suasananya sangat sejuk  dan pengelolaan tempat ini sangat bagus  perjalanan yang lumayan jauh dari pusat kota dengan banyaknya tanjakan dan turunan terjal berliku membuat kita ketika sampai ditempat ini merasa
182,chzdsuhnmg9ns0vjq0fnsuqxmk9itvrbeae,4 bulan lalu,widya up,4 bintang,tempat buat mandinya sangat luas ada yg kolam renang buat anak jg tersedia
183,chzdsuhnmg9ns0vjq0fnsuqxoexmd1rbeae,4 bulan lalu,joko trisnanto,5 bintang,tempat sangat bagus    dengan area tangga yg cukup menguras tenaga untuk mencapai pemandian utama  ada kolam dewasa  cm dan anak  dan  cm
184,chzdsuhnmg9ns0vjq0fnsuqxoe9hamfreae,4 bulan lalu,wisnu mutiara,4 bintang,baik untuk penyembuhan  menghilangkan rasa lelah
185,chzdsuhnmg9ns0vjq0fnsumxbjdxsuhbeae,4 bulan lalu,sumardiana,5 bintang,wisata dengan nuansa sungai alami  dari mata air pegunungan  bisa berenang  ada penyewaan ban dan pelampung  sangat cocok untuk sebentar menepi dari hiruk pikuknya nuansa kota dan menikmati wisata alam pegunungan
186,chddsuhnmg9ns0vjq0fnsumxmv9tadr3rrab,4 bulan lalu,jangan lupa bersyukur,5 bintang,air yg jernih dan biru asli ciptaan yg maha kholiq   ditengah hutang dan puncak pohon pinus terlindungi  para pengelola dan pedagang yg ramah
187,chzdsuhnmg9ns0vjq0fnsumxa18tcvzneae,4 bulan lalu,anik susilawati,5 bintang,terakhir kesini  tahun lalu dan sekarang tahun  sudah banyak mengalami perkembangan yg begitu cepat  dan semakin ramai pengunjungnya  kalau mau kesini persiapkan alat untuk berenang karena airnya yg begitu jernih dan nyaman sekali untuk berenang
188,chddsuhnmg9ns0vjq0fnsumxlvl2tnrrrrab,4 bulan lalu,mungkid 01,5 bintang,luar biasa
189,chzdsuhnmg9ns0vjq0fnsumxm2vpmllreae,4 bulan lalu,clara bunga,5 bintang,tenang    pedesaan banget  cocok buat yg mau melepas penat hiruk pikuk suasana kota  jalan menuju kesini asyiiikkk  seruuuu  warungny harga standar  pelayanan bagus  penjaga tempat wisata dan tukang parkirny ramah  ak sukaaa
190,chzdsuhnmg9ns0vjq0fnsumxcmztywfreae,4 bulan lalu,carol huang,4 bintang,pendakian hutan yang santai di sepanjang air terjun
191,chzdsuhnmg9ns0vjq0fnsumxownmdfd3eae,4 bulan lalu,d teach,5 bintang,siang kesini emang paling seger
192,chddsuhnmg9ns0vjq0fnsumxowqzaxfnrrab,4 bulan lalu,new ardewa,5 bintang,bagus
193,chddsuhnmg9ns0vjq0fnsumxbgqyrxj3rrab,4 bulan lalu,bayu nurseto,3 bintang,jarak naik ke mata air cukup jauh dan naik beberapa tangga  ada tempat penitipan barang loker di warung  kedalaman kolam bervariasi  hari libur pasti penuh  tiket per orang rb
194,chzdsuhnmg9ns0vjq0fnsumxlvpywu9neae,4 bulan lalu,arif ibrahim,5 bintang,wisata yg rekomended
195,chzdsuhnmg9ns0vjq0fnsumxdwitnfjbeae,4 bulan lalu,muhammad luqman chakim,5 bintang,mantaaab
196,chddsuhnmg9ns0vjq0fnsumxdvkyyjb3rrab,4 bulan lalu,zahira nur,5 bintang,luar biasa jalan menuju kesana  nanjak dan berliku memacu adrenalin  suasana yang sejuk diatas gunung
197,chddsuhnmg9ns0vjq0fnsumxdwvyddvnrrab,4 bulan lalu,eno tanty,4 bintang,b ajah  tempat nya murah meriah bersih
198,chzdsuhnmg9ns0vjq0fnsumxmlkzx013eae,4 bulan lalu,deni alfian,5 bintang,pemandian air alami yang bisa mengakomodir baik anak maupun dewasa rekomendasi tempat wisata di area kulonprogo  akses mudah suasana sejuk asri khas air dingin khas pengunungan  fasilitas lengkap warung banyak tempat ganti banyak ada mushola
199,chzdsuhnmg9ns0vjq0fnsumxcwneb1breae,4 bulan lalu,samin azzam,5 bintang,bagus
200,chzdsuhnmg9ns0vjq0fnsumxewuzourreae,4 bulan lalu,cicin cintani,2 bintang,rame n tidak seindah  itu
201,chzdsuhnmg9ns0vjq0fnsumxevlxb2rbeae,4 bulan lalu,rahmat basuki,5 bintang,luar biasa pemandangan alam yang indah nan sejuk  petugas penduduknya ramah  harga makanan standar
202,chddsuhnmg9ns0vjq0fnsumxc2jurhr3rrab,4 bulan lalu,lely ghofur,5 bintang,wiihhh   sungai mudal adalah the best place for kum kum   wkwkkw   airnya jerniiih   sampai jd biru   pokoknya ntabbb deh
203,chzdsuhnmg9ns0vjq0fnsumxmgvdnejbeae,4 bulan lalu,ek's dwie666,4 bintang,tempat wisata air yang bagus untuk refreshing dari penatnya keseharian kerja   medan yang dilalui sangat ekstrem jalan tanjakan turunan hutan pinus tapi terbayar dengan keindahan tempatnya
204,chddsuhnmg9ns0vjq0fnsumxa2j2tjrnrrab,4 bulan lalu,caesar bayu maulana,4 bintang,wisata air langsung dari mata air nya  kualitas air di kolam aliran atas sangat jernih    udara segar  fasilitas toilet jawara  terawat baik dengan toilet duduk
205,chzdsuhnmg9ns0vjq0fnsumxa1k2u0v3eae,4 bulan lalu,juni ardi,5 bintang,kolam bawah airnya benar biru  sayang kedalaman  meter  untuk kedalaman   dan   meter harus naik ke atas dengan perjuangan ekstra  untuk yg alergi dingin seperti saya  disarankan jangan terlalu lama berendam
206,chzdsuhnmg9ns0vjq0fnsumxngrhrk5beae,4 bulan lalu,gina widyia,4 bintang,salah satu tempat wisata alam yang wajib dikunjungi kalau kalian main ke kulon progo  asal jangan musim kemarau  nanti airnya kering  cukup menggocek tiket rb orang  kalian bisa menyegarkan mata dengan rimbunnya
207,chzdsuhnmg9ns0vjq0fnsumxdnbxmlr3eae,4 bulan lalu,guntursaputra ustb,5 bintang,keren
208,chzdsuhnmg9ns0vjq0fnsumxbnffsu5reae,4 bulan lalu,cholis warrior,5 bintang,view nya bagus semua
209,chddsuhnmg9ns0vjq0fnsumxbnriztvnrrab,4 bulan lalu,asfar kcha,5 bintang,pengalaman yg berbeda    jalan menuju lokasi bagus namun cukup menantang  kebetulan saya datang pagi dan kabut cukup tebal di pagi itu     sangat disarankan datang pagi hari agar airnya terlihat biru
210,chzdsuhnmg9ns0vjq0fnsumxcnf1evnreae,4 bulan lalu,yanti tiand,5 bintang,htm k org  sekitar  jam dr jogja  sungai yang sangat bagus  saya pikir warna air di edit di internet  tp ternyata warnanya memang biru  ada beberapa kolam di tmpt ini  tp paling bagus kolam paling bawah dg kedalaman  mtr  udara sejuk  air dingin dan tidak terlalu padat  nicee
211,chddsuhnmg9ns0vjq0fnsumxmxzumnrnrrab,4 bulan lalu,tohir ismail,5 bintang,mini waterfall yg masih murni airnya   kids friendly  family friendly  ojek ke parkiran seikhlasnya
212,chzdsuhnmg9ns0vjq0fnsumxahnhr2nreae,4 bulan lalu,deni tri laksana,5 bintang,tempat wisata air yang sangat asri  fasilitas lengkap pengelolaannya juga bagus dan rapih nggak bakal nyesel kesini
213,chzdsuhnmg9ns0vjq0fnsumxdw9fulz3eae,4 bulan lalu,sita pratitha,4 bintang,lebih tepat dibilang air terjun daripada sungai  karena banyak pancuran nya   lebih baik parkir via jalur bawah daripada jalur atas  jalur bawah lebih besar
214,chddsuhnmg9ns0vjq0fnsumxlxredzbrrrab,4 bulan lalu,muhajirin alhabib,5 bintang,meskipun rute menuju lokasi cukup ekstrim terbayar setelah sampai lokasi suasana sejuk airnya dingin banget anak juga jadi senang main air
215,chddsuhnmg9ns0vjq0fnsumxdxjtbgpnrrab,4 bulan lalu,febri fauzie,5 bintang,alternatif piknik yg juoss    jalannya syahdu  suasana nya mantuuul
216,chzdsuhnmg9ns0vjq0fnsumxbxr1lvp3eae,4 bulan lalu,vi de amourent,1 bintang,tempatnya bagus tapi sayangnya kurang memberikan pelayanan yang baik
217,chzdsuhnmg9ns0vjq0fnsumxexjlbkv3eae,4 bulan lalu,dipo supatmo,5 bintang,enak sekali
218,chzdsuhnmg9ns0vjq0fnsumxaxnyukzreae,4 bulan lalu,eutami,4 bintang,libur nataru tapi mereka tidak nuthuk pengunjung  parkir mobil maribu motor ribu
219,chzdsuhnmg9ns0vjq0fnsumxaw9ty09reae,4 bulan lalu,hitmi efa,1 bintang,kami datang unk kesekian kali di wisata kali mudal kami  di teriakin  dg tidak sopan suruh keluar pdhl dulu bisa masuk bayar belakangan
220,chzdsuhnmg9ns0vjq0fnsumxaxfpzlhbeae,4 bulan lalu,suradiman adi,1 bintang,saya masuk yg kesekian kalinya kira kira jam tujuh biasanya bayar setelahnya  tapi yg terakhir diteriakin disuruh keluar di pinggir jalan n rasanya gak enak banget  dan saya pindah di kedung pedut jam tujuan alhamdulillah disambut dengan ramah dan bisa masuk    n suasana lebih nyaman alhamdulillah
221,chddsuhnmg9ns0vjq0fnsumxohbqsg9brrab,4 bulan lalu,shevia ajeng lestari,5 bintang,tempat yg sangat rekomen untuk berholiday
222,chddsuhnmg9ns0vjq0fnsumxb3jqeg9rrrab,4 bulan lalu,andi vian ariyanto,5 bintang,top  sejuk  dingin  asri  hati agak licin dan terjal saat naik ke lokasi
223,chddsuhnmg9ns0vjq0fnsumxd282ctzrrrab,4 bulan lalu,indraanjas mubarok,5 bintang,suasananya dingin banget kesini pas siang hari akses jalannya juga mudah dan ada yang koordinasi karna jalannya sempit dan di koordinasi lewat bergantian mobil satu dengan yang lain
224,chzdsuhnmg9ns0vjq0fnsumxz3rldln3eae,4 bulan lalu,maria hertanti,5 bintang,berkunjung ke sini sekitar bulan april   tempatnya saat itu cukup ramai oleh wisatawan dengan keluarga umumnya  harga tiketnya tidak terlalu mahal dan tidak perlu mengantre terlalu lama  biasanya ke sini buat berenang atau bermain seluncuran  tapi kalau bawa anak anak pastikan diawasi  demi keamanan juga
225,chddsuhnmg9ns0vjq0fnsunnb00ytghnrrab,4 bulan lalu,kana utami,4 bintang,tempat yang bagus untuk keluarga  pemandangan indah  akses agak sulit
226,chddsuhnmg9ns0vjq0fnsumxbkkymmxnrrab,4 bulan lalu,gunawan triatmojo,1 bintang,lumayan alami   dan dingin
227,chddsuhnmg9ns0vjq0fnsumxbk9yngdnrrab,4 bulan lalu,k lim,3 bintang,pergi saat musim kemarau  tidak banyak yang bisa dilihat tetapi masih banyak orang di taman bermain air
228,chzdsuhnmg9ns0vjq0fnsumxbktxx0dneae,4 bulan lalu,daniel muharom a s,5 bintang,tempat cocok untuk liburan keluarga  teman  pacar  sepanjang jalan di suguhkan pemandangan hijau dari persawahan dan hutan  dan untuk jalan menuju wisata cukup bahaya  sebelum ke lokasi pastikan kendaraan dalam
229,chddsuhnmg9ns0vjq0fnsumxbklxa193rrab,4 bulan lalu,isrini triningsih,4 bintang,terbayarkan dg keindahan alam yg asri sejuk   dan beberapa kolam untuk mandi tp lelah harus jalan kaki naik turun
230,chzdsuhnmg9ns0vjq0fnsumxbkp5ellreae,4 bulan lalu,muhammad wahid,5 bintang,tempat yg seger    asyik untuk dikunjungi ketika wisata di jogja tepatnya di ujung jogja bagian barat  berbatasan langsung dengan purworejo  bila musim durian bisa langsung berburu durian kalihesing
231,chzdsuhnmg9ns0vjq0fnsumxn01psmjbeae,4 bulan lalu,langgeng wiharto,5 bintang,lokasinya sejuk dan cocok untuk refreshing
232,chzdsuhnmg9ns0vjq0fnsumxckpmywrbeae,4 bulan lalu,accoy nayla,1 bintang,kami nyampe sini jam  sore sudah tutup tolong kasih tau jam buka dan jam tutupnya di sini biar kami gak kecewa karena jauh sudah tutup dan juga gak ada toleransinya
233,chzdsuhnmg9ns0vjq0fnsumxakt6wvrbeae,4 bulan lalu,panji budiharto,5 bintang,keren
234,chddsuhnmg9ns0vjq0fnsumxmutpynhnrrab,4 bulan lalu,tetuko rawidyo putro,4 bintang,tempat wisata yang murah meriah dan menyenangkan
235,chddsuhnmg9ns0vjq0fnsumxmk9ultlbrrab,4 bulan lalu,edwin pratama,5 bintang,orang orang sekitar ramah ramah walaupun kita touring pakai rx king
236,chddsuhnmg9ns0vjq0fnsumxeu1hrxjrrrab,4 bulan lalu,ibnu pujirianto,5 bintang,jalur yg lumayan extreme karna ngikutin rute sesat google map dari wates   terbayar dengan pemandangan area yg bagus
237,chzdsuhnmg9ns0vjq0fnsumxau9yyk9neae,4 bulan lalu,tatik sutrismiyati,5 bintang,membuat segar pikiran
238,chzdsuhnmg9ns0vjq0fnsumxb09mdfzneae,5 bulan lalu,anggita nugrahanto,5 bintang,mantul
239,chddsuhnmg9ns0vjq0fnsumxb0ltcnhrrrab,5 bulan lalu,tutik prasetyowati,5 bintang,tempatnya bagus  tiket masuk cukup terjangkau rp    aja  tempat jajannya jg murah gak aji mumpung  tukang parkirnya  pegawainya ramah  pokokkya
240,chddsuhnmg9ns0vjq0fnsumxz1btd3hbrrab,5 bulan lalu,salsabila zahra,4 bintang,ada  kolam utama untuk berenang  saya berangkat waktu weekend  kolam ramai tapi masi dinikmati untuk berenang  mobilisasi saat di tempat wisata nya mudah  kamar mandi banyak  harga tiket masuk terjangkau
241,chddsuhnmg9ns0vjq0fnsurwedrqsnlrrrab,5 bulan lalu,wahyu ww,3 bintang,agak kurang bersih dan terawat  dan lahannya sempit  udaranya dingin  pemandangan di tempat parkir atas oke
242,chddsuhnmg9ns0vjq0fnsurwadd5qxrnrrab,5 bulan lalu,apudzq jack,4 bintang,cuaca nya sejuk airnya juga bersih recomanded buat wisata keluarga
243,chddsuhnmg9ns0vjq0fnsurwctvpbnrbrrab,5 bulan lalu,danang sulistyo,5 bintang,open gate   sampai    noted ya gais soalnya banyak yang datang after   dan loket udah tutup  jam  juga langsung clear tempat  pengelolaan tempat baik  petugas banyak  ada terapi ikan  kamar mandi dekat terapi ikan bersih
